Suburb;Address;Rooms;Type;Price;Method;SellerG;Date;Distance;Postcode;Bedroom2;Bathroom;Car;Landsize;Lattitude;Longtitude;Pool;Other space
Altona;1A Merritt Ct;3;t;705000.0;S;hockingstuart;11/02/2017;13.8;3018.0;3.0;2.0;2.0;197.0;-378579;1448181;true;jacuzzi/terrace/cinema
Altona;4/31 Millers Rd;2;u;391000.0;SP;Greg;11/02/2017;13.8;3018.0;2.0;1.0;1.0;0.0;-378678;1448384;true;jacuzzi/terrace/cinema
Altona;24 Wren St;4;h;845000.0;S;hockingstuart;11/02/2017;13.8;3018.0;4.0;1.0;2.0;745.0;-378658;1448155;true;jacuzzi/terrace/cinema
Altona;1/152 Blyth St;3;t;743000.0;SP;Gunn&Co;12/11/2016;13.8;3018.0;3.0;2.0;2.0;211.0;-378698;144816;true;jacuzzi/terrace/cinema
Altona;4/57 Blyth St;3;u;730000.0;SP;Barlow;13/08/2016;13.8;3018.0;3.0;2.0;1.0;69.0;-37868;1448286;true;jacuzzi/terrace/cinema
Altona;164 Maidstone St;3;h;635000.0;S;Sweeney;14/05/2016;13.8;3018.0;3.0;1.0;4.0;625.0;-378611;1448114;true;jacuzzi/terrace/cinema
Altona;3/25 Rayner St;2;u;620000.0;SP;hockingstuart;14/05/2016;13.8;3018.0;2.0;1.0;1.0;168.0;-378676;1448202;true;jacuzzi/terrace/cinema
Altona;3/46 Sargood St;2;u;447000.0;S;Burnham;15/10/2016;13.8;3018.0;2.0;1.0;1.0;137.0;-378655;1448299;true;jacuzzi/terrace/cinema
Altona;1/57 Blyth St;3;u;730000.0;SP;Barlow;16/04/2016;13.8;3018.0;3.0;2.0;1.0;70.0;-37868;1448287;true;jacuzzi/terrace/cinema
Altona;22 Fenfield St;3;h;678000.0;S;hockingstuart;16/04/2016;13.8;3018.0;3.0;1.0;2.0;606.0;-378608;1448124;true;jacuzzi/terrace/cinema
Altona;5/8 David St;2;u;580000.0;PI;Biggin;16/07/2016;13.8;3018.0;2.0;2.0;1.0;175.0;-378687;1448268;true;jacuzzi/terrace/cinema
Altona;1/28 Seves St;3;h;712000.0;S;hockingstuart;17/09/2016;13.8;3018.0;3.0;1.0;2.0;363.0;-378674;1448375;true;jacuzzi/terrace/cinema
Altona;27 McIntyre Dr;3;h;840000.0;SP;Greg;18/03/2017;13.8;3018.0;3.0;2.0;2.0;534.0;-3786;1448245;true;jacuzzi/terrace/cinema
Altona;4 Boyd St;3;h;980000.0;S;Barlow;19/11/2016;13.8;3018.0;3.0;1.0;2.0;724.0;-378672;144817;true;jacuzzi/terrace/cinema
Altona;12 Spear Ct;3;t;605100.0;S;hockingstuart;22/05/2016;13.8;3018.0;3.0;2.0;0.0;265.0;-378583;1448172;true;jacuzzi/terrace/cinema
Altona;185 Queen St;3;h;880000.0;PI;Barlow;22/08/2016;13.8;3018.0;3.0;3.0;1.0;577.0;-378699;1448235;true;jacuzzi/terrace/cinema
Altona;3/20 Mulga St;3;u;577000.0;S;Williams;23/04/2016;13.8;3018.0;3.0;2.0;1.0;205.0;-378684;144815;true;jacuzzi/terrace/cinema
Altona;51 Millers Rd;4;h;1030000.0;S;Barlow;25/02/2017;13.8;3018.0;4.0;1.0;0.0;797.0;-378663;1448387;true;jacuzzi/terrace/cinema
Altona;2/119 Railway St N;3;u;605000.0;S;Barlow;25/02/2017;13.8;3018.0;3.0;1.0;2.0;181.0;-378659;144822;true;jacuzzi/terrace/cinema
Altona;24 McIntyre Dr;3;h;753000.0;S;Barlow;27/06/2016;13.8;3018.0;3.0;2.0;2.0;529.0;-378612;1448247;true;jacuzzi/terrace/cinema
Altona;104 Maidstone St;2;h;857000.0;SP;hockingstuart;27/11/2016;13.8;3018.0;2.0;2.0;1.0;675.0;-378653;1448129;true;jacuzzi/terrace/cinema
Altona;49 Bent St;3;h;1500000.0;S;Barlow;28/05/2016;13.8;3018.0;3.0;1.0;1.0;929.0;-378651;144832;true;jacuzzi/terrace/cinema
Altona;5/57 Blyth St;3;u;730000.0;SP;Barlow;28/05/2016;13.8;3018.0;3.0;2.0;1.0;70.0;-37868;1448285;true;jacuzzi/terrace/cinema
Altona;15 Kookaburra St;3;h;900000.0;S;Sweeney;28/05/2016;13.8;3018.0;3.0;1.0;4.0;697.0;-37871;1448075;true;jacuzzi/terrace/cinema
Altona;219 Civic Pde;3;h;740000.0;S;Greg;28/08/2016;13.8;3018.0;3.0;1.0;2.0;604.0;-378631;1448195;true;jacuzzi/terrace/cinema
Altona;3 Curtin Ct;4;h;931000.0;S;Sweeney;28/08/2016;13.8;3018.0;4.0;2.0;3.0;532.0;-378637;1448365;true;jacuzzi/terrace/cinema
Altona;2/60 David St;2;h;535600.0;SP;Compton;30/07/2016;13.8;3018.0;2.0;1.0;1.0;154.0;-378646;1448272;true;jacuzzi/terrace/cinema
Altona North;45 Hearn St;5;h;1085000.0;S;FN;03/09/2016;11.1;3025.0;5.0;3.0;6.0;592.0;-378388;1448567;true;jacuzzi/terrace/cinema
Altona North;4 Knapp St;3;h;781000.0;S;Jas;03/09/2016;11.1;3025.0;3.0;1.0;2.0;533.0;-378291;144835;true;jacuzzi/terrace/cinema
Altona North;21 Hatherley Gr;3;h;750000.0;SP;Jas;04/03/2017;11.1;3025.0;3.0;1.0;3.0;554.0;-378449;14485;true;jacuzzi/terrace/cinema
Altona North;3/66 Marion St;2;t;421000.0;S;hockingstuart;04/03/2017;11.1;3025.0;2.0;1.0;1.0;77.0;-378351;1448529;true;jacuzzi/terrace/cinema
Altona North;153 Mills St;3;h;1405000.0;S;Sweeney;04/03/2017;11.1;3025.0;3.0;1.0;3.0;655.0;-378338;1448562;true;jacuzzi/terrace/cinema
Altona North;33 Carthy St;3;h;683000.0;S;FN;04/06/2016;11.1;3025.0;3.0;1.0;2.0;534.0;-378284;1448355;true;jacuzzi/terrace/cinema
Altona North;16 Harris St;3;h;623000.0;S;Sweeney;04/06/2016;11.1;3025.0;3.0;1.0;3.0;540.0;-378267;1448368;true;jacuzzi/terrace/cinema
Altona North;1/5 Little St;3;h;720000.0;VB;Greg;06/08/2016;11.1;3025.0;3.0;2.0;1.0;0.0;-378379;1448583;true;jacuzzi/terrace/cinema
Altona North;1/95 Mills St;3;h;588000.0;S;Williams;07/05/2016;11.1;3025.0;3.0;1.0;1.0;328.0;-37838;1448555;true;jacuzzi/terrace/cinema
Altona North;5 Binns St;3;h;710000.0;PI;Village;07/11/2016;11.1;3025.0;3.0;1.0;3.0;540.0;-378294;1448378;true;jacuzzi/terrace/cinema
Altona North;25 Allan St;4;h;875000.0;SP;Jas;08/10/2016;11.1;3025.0;3.0;1.0;4.0;559.0;-378448;1448529;true;jacuzzi/terrace/cinema
Altona North;21 Hatherley Gr;3;h;700000.0;VB;Jas;10/12/2016;11.1;3025.0;3.0;1.0;3.0;554.0;-378449;14485;true;jacuzzi/terrace/cinema
Altona North;1/256 Mason St;2;t;640000.0;S;Williams;11/03/2017;11.1;3025.0;2.0;1.0;1.0;252.0;-378397;1448602;true;jacuzzi/terrace/cinema
Altona North;21 Allan St;4;h;650000.0;SP;Williams;12/06/2016;11.1;3025.0;4.0;1.0;4.0;558.0;-378451;1448529;true;jacuzzi/terrace/cinema
Altona North;2/36 May St;3;h;675000.0;S;hockingstuart;14/05/2016;11.1;3025.0;3.0;2.0;2.0;171.0;-378337;1448554;true;jacuzzi/terrace/cinema
Altona North;11 Beevers St;3;h;708000.0;S;Greg;15/10/2016;11.1;3025.0;3.0;1.0;2.0;585.0;-378258;1448523;true;jacuzzi/terrace/cinema
Altona North;10 Murphy St;4;h;965000.0;SP;Gunn&Co;15/10/2016;11.1;3025.0;4.0;1.0;4.0;851.0;-378345;1448444;true;jacuzzi/terrace/cinema
Altona North;16 Beevers St;3;h;680000.0;S;Sweeney;19/11/2016;11.1;3025.0;3.0;1.0;3.0;551.0;-378254;1448514;true;jacuzzi/terrace/cinema
Altona North;21 Neal Ct;3;h;770000.0;SP;hockingstuart;19/11/2016;11.1;3025.0;3.0;1.0;3.0;602.0;-378327;1448451;true;jacuzzi/terrace/cinema
Altona North;31 Duosa Rd;3;h;923000.0;S;Greg;22/05/2016;11.1;3025.0;3.0;1.0;2.0;740.0;-378269;1448455;true;jacuzzi/terrace/cinema
Altona North;252 Millers Rd;4;h;693000.0;SP;Raine&Horne;22/05/2016;11.1;3025.0;4.0;2.0;4.0;315.0;-378391;1448467;true;jacuzzi/terrace/cinema
Altona North;1/156 Chambers Rd;3;h;620000.0;SP;Hunter;22/08/2016;11.1;3025.0;5.0;2.0;2.0;276.0;-378262;1448443;true;jacuzzi/terrace/cinema
Altona North;2 Gadsden St;3;h;728500.0;S;Jas;22/08/2016;11.1;3025.0;3.0;1.0;1.0;531.0;-378277;1448385;true;jacuzzi/terrace/cinema
Altona North;24 Hansen St;3;h;931000.0;S;hockingstuart;22/08/2016;11.1;3025.0;3.0;2.0;1.0;590.0;-378382;1448649;true;jacuzzi/terrace/cinema
Altona North;4 Prismall St;3;h;988000.0;S;Sweeney;22/08/2016;11.1;3025.0;3.0;1.0;4.0;715.0;-378423;1448632;true;jacuzzi/terrace/cinema
Altona North;122 McIntosh Rd;3;h;590000.0;S;Village;23/04/2016;11.1;3025.0;3.0;1.0;2.0;561.0;-378444;1448491;true;jacuzzi/terrace/cinema
Altona North;35 May St;2;h;610000.0;S;RT;24/09/2016;11.1;3025.0;2.0;1.0;2.0;691.0;-37834;1448553;true;jacuzzi/terrace/cinema
Altona North;6 Hill St;3;h;815000.0;S;hockingstuart;25/02/2017;11.1;3025.0;3.0;2.0;3.0;555.0;-378318;1448388;true;jacuzzi/terrace/cinema
Altona North;84 May St;4;h;970000.0;S;Greg;25/02/2017;11.1;3025.0;4.0;1.0;2.0;708.0;-37833;1448494;true;jacuzzi/terrace/cinema
Altona North;155 Chambers Rd;4;h;760000.0;S;Hunter;27/06/2016;11.1;3025.0;4.0;1.0;3.0;668.0;-378262;1448439;true;jacuzzi/terrace/cinema
Altona North;268d Mason St;4;t;847500.0;S;RT;27/06/2016;11.1;3025.0;4.0;3.0;1.0;252.0;-378393;1448568;true;jacuzzi/terrace/cinema
Altona North;5 Cresser St;4;h;1200000.0;SP;RT;27/11/2016;11.1;3025.0;4.0;1.0;4.0;633.0;-378375;1448541;true;jacuzzi/terrace/cinema
Altona North;107 McIntosh Rd;3;h;700000.0;SP;Hunter;27/11/2016;11.1;3025.0;3.0;1.0;1.0;557.0;-378441;1448505;true;jacuzzi/terrace/cinema
Altona North;10 Knapp St;3;h;625000.0;PI;Hunter;28/05/2016;11.1;3025.0;3.0;1.0;1.0;536.0;-378285;1448351;true;jacuzzi/terrace/cinema
Altona North;4/221 Blackshaws Rd;2;u;292000.0;S;Jas;28/08/2016;11.1;3025.0;2.0;1.0;1.0;153.0;-378332;1448649;true;jacuzzi/terrace/cinema
Armadale;8/19 Mercer Rd;2;u;599000.0;S;Jellis;03/09/2016;6.3;3143.0;2.0;1.0;1.0;0.0;-378543;1450262;true;jacuzzi/terrace/cinema
Armadale;1/42 Adelaide St;2;u;550000.0;VB;Noel;03/12/2016;6.3;3143.0;2.0;1.0;0.0;861.0;-378539;1450284;true;jacuzzi/terrace/cinema
Armadale;14/71 Denbigh Rd;3;u;995000.0;S;Marshall;03/12/2016;6.3;3143.0;3.0;2.0;2.0;0.0;-378552;145016;true;jacuzzi/terrace/cinema
Armadale;4/769 High St;3;t;1205000.0;S;Jellis;03/12/2016;6.3;3143.0;3.0;2.0;2.0;101.0;-37854;1450135;true;jacuzzi/terrace/cinema
Armadale;7 Llaneast St;3;h;1939000.0;S;Jellis;03/12/2016;6.3;3143.0;3.0;2.0;2.0;296.0;-378614;1450274;true;jacuzzi/terrace/cinema
Armadale;9/55 Northcote Rd;1;u;421500.0;S;Biggin;03/12/2016;6.3;3143.0;1.0;1.0;0.0;0.0;-37853;1450167;true;jacuzzi/terrace/cinema
Armadale;28 Cambridge St;3;h;1870000.0;S;Hodges;04/03/2017;6.3;3143.0;3.0;1.0;1.0;217.0;-378592;1450182;true;jacuzzi/terrace/cinema
Armadale;3/16 Fulton St;2;u;678000.0;S;hockingstuart;04/03/2017;6.3;3143.0;2.0;1.0;2.0;0.0;-378538;1450127;true;jacuzzi/terrace/cinema
Armadale;3/20 Mercer Rd;3;t;1918000.0;SP;Jellis;04/03/2017;6.3;3143.0;3.0;2.0;2.0;0.0;-378537;1450267;true;jacuzzi/terrace/cinema
Armadale;1/77 Wattletree Rd;2;u;660000.0;SP;hockingstuart;04/03/2017;6.3;3143.0;2.0;1.0;1.0;0.0;-378619;1450257;true;jacuzzi/terrace/cinema
Armadale;12 Willis St;3;h;2050000.0;S;Marshall;04/03/2017;6.3;3143.0;3.0;2.0;1.0;205.0;-378574;1450281;true;jacuzzi/terrace/cinema
Armadale;8/71 Denbigh Rd;2;u;700000.0;VB;Jellis;04/06/2016;6.3;3143.0;2.0;1.0;2.0;0.0;-378552;145016;true;jacuzzi/terrace/cinema
Armadale;11/17 Myamyn St;2;u;3625000.0;S;Jellis;04/06/2016;6.3;3143.0;3.0;2.0;2.0;0.0;-378555;1450291;true;jacuzzi/terrace/cinema
Armadale;526 Orrong Rd;4;h;3000000.0;VB;Jellis;04/06/2016;6.3;3143.0;4.0;2.0;2.0;1581.0;-37858;1450111;true;jacuzzi/terrace/cinema
Armadale;553 Dandenong Rd;5;h;1525000.0;PI;Jellis;07/05/2016;6.3;3143.0;8.0;2.0;2.0;693.0;-378638;1450229;true;jacuzzi/terrace/cinema
Armadale;9/19 Mercer Rd;3;u;735000.0;PI;Marshall;07/05/2016;6.3;3143.0;3.0;2.0;1.0;2113.0;-378543;1450262;true;jacuzzi/terrace/cinema
Armadale;6/26 Mercer Rd;2;u;825000.0;S;Jellis;07/05/2016;6.3;3143.0;2.0;1.0;1.0;0.0;-378528;1450268;true;jacuzzi/terrace/cinema
Armadale;538a Orrong Rd;3;t;1586000.0;S;RT;07/05/2016;6.3;3143.0;2.0;2.0;2.0;246.0;-378566;1450116;true;jacuzzi/terrace/cinema
Armadale;18/41 Kooyong Rd;2;u;645000.0;S;Marshall;08/10/2016;6.3;3143.0;3.0;1.0;1.0;0.0;-378596;1450198;true;jacuzzi/terrace/cinema
Armadale;10 William St;1;h;1435000.0;SP;Jellis;08/10/2016;6.3;3143.0;2.0;2.0;1.0;144.0;-378564;1450228;true;jacuzzi/terrace/cinema
Armadale;15/405 Dandenong Rd;1;u;280000.0;PI;hockingstuart;10/09/2016;6.3;3143.0;1.0;1.0;1.0;0.0;-378619;1450185;true;jacuzzi/terrace/cinema
Armadale;1/2 Armadale St;1;u;400000.0;PI;hockingstuart;10/12/2016;6.3;3143.0;1.0;1.0;1.0;0.0;-378605;1450185;true;jacuzzi/terrace/cinema
Armadale;4/20 Mercer Rd;2;h;1780000.0;S;Marshall;10/12/2016;6.3;3143.0;2.0;2.0;2.0;0.0;-378537;1450267;true;jacuzzi/terrace/cinema
Armadale;8/58 Sutherland Rd;2;u;592500.0;S;hockingstuart;10/12/2016;6.3;3143.0;2.0;1.0;1.0;0.0;-378574;1450174;true;jacuzzi/terrace/cinema
Armadale;40 New St;2;h;1210000.0;S;Marshall;12/11/2016;6.3;3143.0;2.0;1.0;0.0;249.0;-378543;145016;true;jacuzzi/terrace/cinema
Armadale;35 Northcote Rd;4;h;2801000.0;S;Marshall;12/11/2016;6.3;3143.0;4.0;2.0;2.0;624.0;-378536;1450173;true;jacuzzi/terrace/cinema
Armadale;7/53 Wattletree Rd;1;u;390000.0;S;Jellis;14/05/2016;6.3;3143.0;1.0;1.0;0.0;881.0;-378614;1450222;true;jacuzzi/terrace/cinema
Armadale;791 High St;3;h;1800000.0;PI;RT;15/10/2016;6.3;3143.0;3.0;2.0;2.0;405.0;-378545;1450145;true;jacuzzi/terrace/cinema
Armadale;25 Llaneast St;4;h;2200000.0;PI;Jellis;15/10/2016;6.3;3143.0;4.0;1.0;2.0;495.0;-378613;1450264;true;jacuzzi/terrace/cinema
Armadale;8/569 Orrong Rd;1;u;324000.0;S;Jellis;16/04/2016;6.3;3143.0;1.0;1.0;1.0;0.0;-378537;1450114;true;jacuzzi/terrace/cinema
Armadale;367 Dandenong Rd;6;h;5525000.0;S;Marshall;17/09/2016;6.3;3143.0;5.0;3.0;4.0;1491.0;-378602;145013;true;jacuzzi/terrace/cinema
Armadale;34a Rose St;2;h;1125000.0;S;RT;17/09/2016;6.3;3143.0;3.0;1.0;2.0;169.0;-37851;1450161;true;jacuzzi/terrace/cinema
Armadale;42 Rose St;3;h;2250000.0;S;Marshall;17/09/2016;6.3;3143.0;3.0;3.0;1.0;301.0;-378511;1450167;true;jacuzzi/terrace/cinema
Armadale;12 Auburn Gr;3;h;2360000.0;S;hockingstuart;18/03/2017;6.3;3143.0;3.0;2.0;0.0;336.0;-378558;145015;true;jacuzzi/terrace/cinema
Armadale;31 Hume St;2;h;1900000.0;VB;Jellis;18/03/2017;6.3;3143.0;2.0;2.0;0.0;207.0;-378571;1450224;true;jacuzzi/terrace/cinema
Armadale;10/581 Orrong Rd;1;u;440000.0;SP;Jellis;18/03/2017;6.3;3143.0;1.0;1.0;1.0;0.0;-378531;1450115;true;jacuzzi/terrace/cinema
Armadale;7/579 Dandenong Rd;2;u;490000.0;PI;Ray;18/06/2016;6.3;3143.0;2.0;1.0;1.0;0.0;-378646;1450247;true;jacuzzi/terrace/cinema
Armadale;19 Glassford St;3;h;2365000.0;S;Marshall;18/06/2016;6.3;3143.0;3.0;2.0;1.0;316.0;-378521;145019;true;jacuzzi/terrace/cinema
Armadale;14 New St;3;h;1300000.0;VB;Jellis;18/06/2016;6.3;3143.0;2.0;1.0;2.0;212.0;-378542;1450149;true;jacuzzi/terrace/cinema
Armadale;7/501 Orrong Rd;3;u;732000.0;S;Gary;18/06/2016;6.3;3143.0;3.0;2.0;2.0;0.0;-378597;1450104;true;jacuzzi/terrace/cinema
Armadale;6/51 Armadale St;2;u;704000.0;SP;Greg;19/11/2016;6.3;3143.0;2.0;1.0;1.0;0.0;-378573;1450186;true;jacuzzi/terrace/cinema
Armadale;12/41 Kooyong Rd;2;u;620000.0;VB;Marshall;19/11/2016;6.3;3143.0;3.0;1.0;1.0;0.0;-378596;1450198;true;jacuzzi/terrace/cinema
Armadale;63 Denbigh Rd;3;h;1900000.0;S;Marshall;22/05/2016;6.3;3143.0;3.0;1.0;2.0;328.0;-378559;1450158;true;jacuzzi/terrace/cinema
Armadale;13/56 Sutherland Rd;1;u;315000.0;SP;Fletchers;22/08/2016;6.3;3143.0;1.0;1.0;1.0;0.0;-378575;1450174;true;jacuzzi/terrace/cinema
Armadale;7/22 Derby St;1;u;450000.0;PI;hockingstuart;24/09/2016;6.3;3143.0;1.0;1.0;1.0;0.0;-378509;1450203;true;jacuzzi/terrace/cinema
Armadale;10/51 Armadale St;2;u;710000.0;S;Jellis;25/02/2017;6.3;3143.0;2.0;1.0;1.0;2471.0;-378573;1450186;true;jacuzzi/terrace/cinema
Armadale;2/377 Dandenong Rd;2;u;872000.0;S;Jellis;25/02/2017;6.3;3143.0;2.0;1.0;1.0;1194.0;-378604;1450147;true;jacuzzi/terrace/cinema
Armadale;1/14 Denbigh Rd;2;u;598000.0;S;hockingstuart;25/02/2017;6.3;3143.0;2.0;1.0;1.0;0.0;-378593;1450156;true;jacuzzi/terrace/cinema
Armadale;75 Sutherland Rd;3;h;1285000.0;S;Marshall;25/02/2017;6.3;3143.0;3.0;1.0;2.0;186.0;-378554;1450173;true;jacuzzi/terrace/cinema
Armadale;61 Union St;4;h;3660000.0;S;Jellis;25/02/2017;6.3;3143.0;4.0;3.0;2.0;421.0;-378593;1450275;true;jacuzzi/terrace/cinema
Armadale;1/403 Dandenong Rd;2;u;520000.0;S;hockingstuart;27/06/2016;6.3;3143.0;1.0;1.0;1.0;0.0;-378618;1450183;true;jacuzzi/terrace/cinema
Armadale;44 Denbigh Rd;4;h;3625000.0;S;Jellis;27/11/2016;6.3;3143.0;4.0;1.0;2.0;709.0;-378574;145016;true;jacuzzi/terrace/cinema
Armadale;44 Hampden Rd;4;h;4200000.0;VB;Kay;27/11/2016;6.3;3143.0;4.0;3.0;3.0;563.0;-378582;1450138;true;jacuzzi/terrace/cinema
Armadale;3/769 High St;3;t;1101000.0;S;Jellis;27/11/2016;6.3;3143.0;3.0;1.0;2.0;103.0;-378542;1450135;true;jacuzzi/terrace/cinema
Armadale;4 Mercer Rd;3;h;3512500.0;S;Marshall;27/11/2016;6.3;3143.0;3.0;2.0;2.0;617.0;-378557;1450264;true;jacuzzi/terrace/cinema
Armadale;17 Kooyong Rd;4;h;2000000.0;PI;Marshall;28/05/2016;6.3;3143.0;4.0;3.0;4.0;544.0;-378611;1450195;true;jacuzzi/terrace/cinema
Armadale;1/31 Mercer Rd;3;u;869000.0;S;Jellis;28/05/2016;6.3;3143.0;2.0;1.0;1.0;0.0;-37853;1450264;true;jacuzzi/terrace/cinema
Armadale;16 Llaneast St;5;h;2810000.0;S;Marshall;28/08/2016;6.3;3143.0;5.0;2.0;2.0;617.0;-378611;1450271;true;jacuzzi/terrace/cinema
Armadale;2/532 Orrong Rd;2;u;565000.0;S;Ray;28/08/2016;6.3;3143.0;3.0;1.0;1.0;0.0;-378573;1450112;true;jacuzzi/terrace/cinema
Armadale;5/555 Orrong Rd;1;u;567000.0;S;hockingstuart;28/08/2016;6.3;3143.0;1.0;1.0;1.0;0.0;-378549;1450113;true;jacuzzi/terrace/cinema
Armadale;3/50 Denbigh Rd;2;u;546000.0;SP;hockingstuart;30/07/2016;6.3;3143.0;2.0;0.0;0.0;0.0;-378568;1450161;true;jacuzzi/terrace/cinema
Armadale;7/844 Malvern Rd;2;u;471500.0;S;Ray;30/07/2016;6.3;3143.0;2.0;1.0;1.0;0.0;-378503;1450185;true;jacuzzi/terrace/cinema
Ascot Vale;2/43 Roxburgh St;2;u;455000.0;S;Nelson;03/09/2016;5.9;3032.0;3.0;1.0;2.0;0.0;-377756;1449165;true;jacuzzi/terrace/cinema
Ascot Vale;30 Rothwell St;3;h;940000.0;S;Nelson;03/12/2016;5.9;3032.0;3.0;1.0;2.0;298.0;-377777;1449195;true;jacuzzi/terrace/cinema
Ascot Vale;9/5 Rothwell St;2;u;467000.0;SP;Brad;03/12/2016;5.9;3032.0;2.0;1.0;1.0;0.0;-377761;1449201;true;jacuzzi/terrace/cinema
Ascot Vale;7 Francis St;3;h;1380000.0;SP;Nelson;04/03/2017;5.9;3032.0;3.0;2.0;2.0;277.0;-377777;1449221;true;jacuzzi/terrace/cinema
Ascot Vale;2/21 Harold St;2;u;490000.0;VB;Jellis;04/03/2017;5.9;3032.0;2.0;1.0;1.0;423.0;-377736;1449015;true;jacuzzi/terrace/cinema
Ascot Vale;44 The Parade;4;h;1850000.0;S;Brad;04/03/2017;5.9;3032.0;4.0;3.0;1.0;478.0;-377729;1449179;true;jacuzzi/terrace/cinema
Ascot Vale;97 Walter St;3;h;1284000.0;S;Woodards;04/03/2017;5.9;3032.0;3.0;1.0;2.0;623.0;-377758;1449089;true;jacuzzi/terrace/cinema
Ascot Vale;98 Epsom Rd;3;h;971000.0;SP;Nelson;04/06/2016;5.9;3032.0;3.0;2.0;2.0;285.0;-37775;1449091;true;jacuzzi/terrace/cinema
Ascot Vale;8 Geddes St;2;h;710000.0;PI;Nelson;04/06/2016;5.9;3032.0;2.0;1.0;1.0;214.0;-377776;1449142;true;jacuzzi/terrace/cinema
Ascot Vale;75 Maribyrnong Rd;6;h;2425000.0;PI;Brad;04/06/2016;5.9;3032.0;6.0;3.0;2.0;1014.0;-377721;1449184;true;jacuzzi/terrace/cinema
Ascot Vale;119 Roseberry St;2;h;750000.0;SP;Maddison;04/06/2016;5.9;3032.0;2.0;1.0;1.0;226.0;-377745;1449093;true;jacuzzi/terrace/cinema
Ascot Vale;10 Fenton St;2;h;1053000.0;S;Nelson;06/08/2016;5.9;3032.0;2.0;1.0;1.0;269.0;-377748;144929;true;jacuzzi/terrace/cinema
Ascot Vale;10 McCully St;3;h;1377000.0;S;Nelson;06/08/2016;5.9;3032.0;3.0;1.0;1.0;417.0;-377756;1449208;true;jacuzzi/terrace/cinema
Ascot Vale;120 Epsom Rd;3;h;970000.0;S;Brad;07/05/2016;5.9;3032.0;3.0;1.0;2.0;350.0;-377759;14491;true;jacuzzi/terrace/cinema
Ascot Vale;47 Hurtle St;2;h;940000.0;S;Nelson;07/05/2016;5.9;3032.0;2.0;1.0;1.0;330.0;-37773;1449049;true;jacuzzi/terrace/cinema
Ascot Vale;63 Kent St;2;h;751000.0;PI;Nelson;07/05/2016;5.9;3032.0;2.0;1.0;1.0;118.0;-377807;1449288;true;jacuzzi/terrace/cinema
Ascot Vale;4 The Parade;2;h;950000.0;SP;Raine;07/05/2016;5.9;3032.0;2.0;1.0;1.0;173.0;-377731;1449206;true;jacuzzi/terrace/cinema
Ascot Vale;1/17 Epsom Rd;2;u;685000.0;S;Brad;07/11/2016;5.9;3032.0;2.0;1.0;2.0;228.0;-377718;1449066;true;jacuzzi/terrace/cinema
Ascot Vale;41 Monash St;3;h;1230000.0;S;Nelson;08/10/2016;5.9;3032.0;4.0;1.0;2.0;594.0;-377819;1449064;true;jacuzzi/terrace/cinema
Ascot Vale;2/78 Ormond Rd;2;h;636500.0;S;Jellis;08/10/2016;5.9;3032.0;2.0;1.0;1.0;0.0;-377738;1449345;true;jacuzzi/terrace/cinema
Ascot Vale;83 Roseberry St;3;h;910000.0;S;Raine;08/10/2016;5.9;3032.0;3.0;1.0;0.0;317.0;-377746;1449112;true;jacuzzi/terrace/cinema
Ascot Vale;51 Francis St;2;h;770000.0;PI;Nelson;10/09/2016;5.9;3032.0;2.0;1.0;1.0;226.0;-377774;1449186;true;jacuzzi/terrace/cinema
Ascot Vale;33 Dalgety Dr;3;h;960000.0;S;Walshe;10/12/2016;5.9;3032.0;3.0;2.0;2.0;229.0;-377778;1449065;true;jacuzzi/terrace/cinema
Ascot Vale;12 Mirams St;4;h;890000.0;SP;Raine;10/12/2016;5.9;3032.0;4.0;1.0;1.0;300.0;-377766;1449143;true;jacuzzi/terrace/cinema
Ascot Vale;2 The Parade;2;h;965000.0;S;Nelson;10/12/2016;5.9;3032.0;2.0;1.0;1.0;170.0;-377732;1449206;true;jacuzzi/terrace/cinema
Ascot Vale;78 The Parade;3;h;1440000.0;S;Nelson;11/02/2017;5.9;3032.0;3.0;1.0;1.0;487.0;-377725;1449146;true;jacuzzi/terrace/cinema
Ascot Vale;11 Ascot St;2;h;955000.0;S;Woodards;11/03/2017;5.9;3032.0;2.0;1.0;0.0;255.0;-377825;1449208;true;jacuzzi/terrace/cinema
Ascot Vale;24/54 Epsom Rd;2;u;450000.0;VB;Nelson;12/11/2016;5.9;3032.0;2.0;1.0;1.0;0.0;-377731;1449074;true;jacuzzi/terrace/cinema
Ascot Vale;2 Farncomb St;3;h;801000.0;S;Jellis;12/11/2016;5.9;3032.0;3.0;1.0;2.0;431.0;-37781;1449207;true;jacuzzi/terrace/cinema
Ascot Vale;26 Newsom St;3;h;1000000.0;PI;Brad;12/11/2016;5.9;3032.0;3.0;2.0;2.0;440.0;-377746;1449031;true;jacuzzi/terrace/cinema
Ascot Vale;8 Pentland St;3;h;1435000.0;S;Nelson;12/11/2016;5.9;3032.0;3.0;2.0;2.0;532.0;-377737;144904;true;jacuzzi/terrace/cinema
Ascot Vale;8/129 The Parade;1;u;390000.0;S;Alexkarbon;12/11/2016;5.9;3032.0;1.0;1.0;1.0;0.0;-377723;1449094;true;jacuzzi/terrace/cinema
Ascot Vale;52 Monash St;3;h;1425000.0;PI;Jellis;13/08/2016;5.9;3032.0;3.0;2.0;2.0;495.0;-377821;1449055;true;jacuzzi/terrace/cinema
